R1,init,t3,t2,weekly,gaussian,smooth,t1,t4,t5,t6,R2,R3,delay_opt,timevar_est,timevar_sim,fixed,misdelay,filename,estimationDir,simulationDir,infection_file,re_file,infection_exists,re_exists,infection_size,re_size,ReRMSE,RelError,RootDiff,EmpCoverage,CIWidth,OneTrans,DTWdist,frac_normal,overall_normal,slopeError,maxInc,t3diff
2.5,10,21,20,0.75,0.2,non_smooth,0,31,51,71,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_21_R_2.5_init_10_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_21_R_2.5_init_10_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_21_R_2.5_init_10_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,256550,838622,1.618725341934466,-0.417299157917814,2,0.16666666666666666,0.4727233310389667,0.7872340425531915,0.5221817400203052,0.11320754716981132,FALSE,1.4572455744154955,142,1
3,10,21,20,0.75,0.2,non_smooth,0,31,51,71,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_21_R_3_init_10_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_21_R_3_init_10_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_21_R_3_init_10_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,260653,877715,1.3546826860731727,-0.2742104181470226,-6,0.15,0.3455425480806641,0.71698113207547165,0.5890341870615572,0.41379310344827586,FALSE,0.9453179837318721,387,1
3.5,10,21,20,0.75,0.2,non_smooth,0,31,51,71,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_21_R_3.5_init_10_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_21_R_3.5_init_10_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_21_R_3.5_init_10_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,258085,872682,0.9792553937052668,-0.2714279703775454,2,0.23728813559322035,0.23566052063300214,0.7777777777777778,0.39423300258489086,0.5964912280701754,FALSE,1.3086203618355632,865,1
2.5,100,21,20,0.75,0.2,non_smooth,0,31,51,71,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_21_R_2.5_init_100_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_21_R_2.5_init_100_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_21_R_2.5_init_100_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,265534,938574,0.7764194227332089,-0.23082199778462695,2,0.06666666666666667,0.18070743632736852,0.711864406779661,0.3687412979490524,0.7457627118644068,FALSE,1.19944425349378,1453,1
3,100,21,20,0.75,0.2,non_smooth,0,31,51,71,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_21_R_3_init_100_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_21_R_3_init_100_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_21_R_3_init_100_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,260232,936508,0.5633225567872673,-0.10781499724626026,1,0.0847457627118644,0.10711226960798959,0.7719298245614035,0.3253066138592135,0.864406779661017,FALSE,0.1543782243520859,3777,1
3.5,100,21,20,0.75,0.2,non_smooth,0,31,51,71,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_21_R_3.5_init_100_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_21_R_3.5_init_100_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_21_R_3.5_init_100_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,267031,946701,1.0077987652747955,-0.18426042676610987,1,0.05,0.08244126274919261,0.847457627118644,0.42077144330297406,0.8833333333333333,FALSE,0.13250748845240323,8622,1
2.5,1000,21,20,0.75,0.2,non_smooth,0,31,51,71,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_21_R_2.5_init_1000_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_21_R_2.5_init_1000_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_21_R_2.5_init_1000_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,270158,947480,0.7192891593205315,-0.13614952430779692,-13,0.03333333333333333,0.05314887120828671,0.7966101694915254,0.3628511310127731,0.9166666666666666,FALSE,0.1473811519954224,14629,1
3,1000,21,20,0.75,0.2,non_smooth,0,31,51,71,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_21_R_3_init_1000_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_21_R_3_init_1000_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_21_R_3_init_1000_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,268165,968715,0.730273787936932,-0.23794119466097935,2,0.03278688524590164,0.037678051049255146,0.7704918032786885,0.38084085970447995,0.9508196721311475,FALSE,1.7362817501243377,37766,1
3.5,1000,21,20,0.75,0.2,non_smooth,0,31,51,71,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_21_R_3.5_init_1000_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_21_R_3.5_init_1000_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_21_R_3.5_init_1000_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,270596,948185,0.6896048254712247,-0.14420858548100843,1,0.04918032786885246,0.02497894100701603,0.8032786885245902,0.3915794696863848,0.9,FALSE,0.49178223414070127,86411,1
2.5,10,26,20,0.75,0.2,non_smooth,0,36,56,76,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_26_R_2.5_init_10_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_26_R_2.5_init_10_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_26_R_2.5_init_10_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,281105,935051,2.7566166470951967,-0.4349247308959928,-1,0.14285714285714285,0.34007184965396814,0.7333333333333333,0.7429784579515175,0.2833333333333333,FALSE,-0.35655130344916003,172,6
3,10,26,20,0.75,0.2,non_smooth,0,36,56,76,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_26_R_3_init_10_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_26_R_3_init_10_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_26_R_3_init_10_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,272308,916937,0.9217002960440296,-0.24842632348907262,2,0.03333333333333333,0.2270391210540738,0.6379310344827587,0.48023536863529503,0.5,FALSE,0.6639695724101129,525,6
3.5,10,26,20,0.75,0.2,non_smooth,0,36,56,76,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_26_R_3.5_init_10_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_26_R_3.5_init_10_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_26_R_3.5_init_10_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,277617,903468,0.6839215089657372,-0.19694926910799487,2,0.11475409836065574,0.17211306079264466,0.6727272727272727,0.3716496190295486,0.7192982456140351,FALSE,0.6781490011014912,1320,6
2.5,100,26,20,0.75,0.2,non_smooth,0,36,56,76,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_26_R_2.5_init_100_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_26_R_2.5_init_100_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_26_R_2.5_init_100_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,285995,1024897,1.2478612717123596,-0.24908273729789487,-16,0.045454545454545456,0.14738215281270153,0.6935483870967742,0.48219794821241774,0.7846153846153846,FALSE,0.45595751372139315,1754,6
3,100,26,20,0.75,0.2,non_smooth,0,36,56,76,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_26_R_3_init_100_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_26_R_3_init_100_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_26_R_3_init_100_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,283584,1009931,0.881338268888226,-0.16380483985877992,-2,0.015384615384615385,0.0820673632343365,0.6774193548387096,0.4484821063929857,0.8923076923076924,FALSE,-0.9287077530590169,5122,6
3.5,100,26,20,0.75,0.2,non_smooth,0,36,56,76,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_26_R_3.5_init_100_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_26_R_3.5_init_100_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_26_R_3.5_init_100_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,283169,1024285,0.764333642622982,-0.19458747881747765,2,0.03076923076923077,0.05097517584457334,0.7076923076923077,0.481678966127841,0.7846153846153846,FALSE,-0.8568081786623861,13161,6
2.5,1000,26,20,0.75,0.2,non_smooth,0,36,56,76,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_26_R_2.5_init_1000_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_26_R_2.5_init_1000_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_26_R_2.5_init_1000_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,287590,1053239,0.8557048702366857,-0.25960830812327085,-2,0.030303030303030304,0.04161902762984493,0.7230769230769231,0.43569748699671434,0.9545454545454546,FALSE,-0.7022013806917948,17653,6
3,1000,26,20,0.75,0.2,non_smooth,0,36,56,76,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_26_R_3_init_1000_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_26_R_3_init_1000_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_26_R_3_init_1000_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,289622,1030519,0.8910692380555204,-0.2663334999839838,-2,0,0.029371714612749567,0.7384615384615385,0.5196424519094079,0.9846153846153847,FALSE,-0.546134506238203,51209,6
3.5,1000,26,20,0.75,0.2,non_smooth,0,36,56,76,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_26_R_3.5_init_1000_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_26_R_3.5_init_1000_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_26_R_3.5_init_1000_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,287514,1048113,0.7130433312603998,-0.26768637450735094,3,0.030303030303030304,0.017717268409170817,0.8181818181818182,0.4089789684313907,0.9393939393939394,FALSE,0.23115615034623854,131900,6
2.5,10,31,20,0.75,0.2,non_smooth,0,41,61,81,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_31_R_2.5_init_10_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_31_R_2.5_init_10_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_31_R_2.5_init_10_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,295037,982862,2.3179429055923015,-0.334005698734609,-13,0.07692307692307693,0.31778668616201267,0.6949152542372882,0.7052790142304366,0.4838709677419355,FALSE,-1.2615528385102743,255,11
3,10,31,20,0.75,0.2,non_smooth,0,41,61,81,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_31_R_3_init_10_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_31_R_3_init_10_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_31_R_3_init_10_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,288750,1020417,1.525281361523831,-0.2136504329582518,-19,0.06060606060606061,0.138905246515,0.6229508196721312,0.6338079652898211,0.6461538461538462,FALSE,-0.40922579718118907,907,11
3.5,10,31,20,0.75,0.2,non_smooth,0,41,61,81,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_31_R_3.5_init_10_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_31_R_3.5_init_10_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_31_R_3.5_init_10_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,297693,1017507,0.8458975329052917,-0.1684919963286345,0,0.07575757575757576,0.10276978652194318,0.75,0.45448118367574425,0.859375,FALSE,-0.1526407431386375,2586,11
2.5,100,31,20,0.75,0.2,non_smooth,0,41,61,81,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_31_R_2.5_init_100_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_31_R_2.5_init_100_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_31_R_2.5_init_100_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,302971,1090131,1.2502658419070387,-0.27686655592800247,-19,0.04285714285714286,0.11733458466216035,0.7058823529411765,0.5223469492387887,0.782608695652174,FALSE,-0.15172578667838438,2608,11
3,100,31,20,0.75,0.2,non_smooth,0,41,61,81,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_31_R_3_init_100_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_31_R_3_init_100_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_31_R_3_init_100_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,302356,1093686,0.6660592485984471,-0.10856256843249579,0,0.04285714285714286,0.051804715997693734,0.7611940298507462,0.37711992278137535,0.8405797101449275,FALSE,0.03280449947562545,8838,11
3.5,100,31,20,0.75,0.2,non_smooth,0,41,61,81,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_31_R_3.5_init_100_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_31_R_3.5_init_100_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_31_R_3.5_init_100_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,305903,1102832,1.2645630026079593,-0.33659694208669705,1,0.04285714285714286,0.03777205691181762,0.7971014492753623,0.5609476672527752,0.9130434782608695,FALSE,-0.5340035317202457,25774,11
2.5,1000,31,20,0.75,0.2,non_smooth,0,41,61,81,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_31_R_2.5_init_1000_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_31_R_2.5_init_1000_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_31_R_2.5_init_1000_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,306990,1111067,0.9125803320357637,-0.13992115936464164,-12,0,0.030931121136785034,0.7246376811594203,0.46491645954439503,0.9571428571428572,FALSE,-1.6523404861077746,26257,11
3,1000,31,20,0.75,0.2,non_smooth,0,41,61,81,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_31_R_3_init_1000_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_31_R_3_init_1000_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_31_R_3_init_1000_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,307010,1116512,0.8078121706092305,-0.09954613914744105,-19,0.014084507042253521,0.016977652747784067,0.7323943661971831,0.5229329671042068,0.9428571428571428,FALSE,-1.3801648269755677,88363,11
3.5,1000,31,20,0.75,0.2,non_smooth,0,41,61,81,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_31_R_3.5_init_1000_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_31_R_3.5_init_1000_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_31_R_3.5_init_1000_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,307041,1111693,0.843906148342136,-0.19827367803360654,-5,0,0.010464770133085888,0.7,0.5026676710246418,0.9857142857142858,FALSE,-0.4378886098292771,258317,11
2.5,10,36,20,0.75,0.2,non_smooth,0,46,66,86,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_36_R_2.5_init_10_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_36_R_2.5_init_10_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_36_R_2.5_init_10_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,314197,1081879,0.803437522234175,-0.11536630871505957,-21,0.1095890410958904,0.2543653386969216,0.7580645161290323,0.41028643918319774,0.42028985507246375,FALSE,-0.5888683414995598,392,16
3,10,36,20,0.75,0.2,non_smooth,0,46,66,86,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_36_R_3_init_10_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_36_R_3_init_10_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_36_R_3_init_10_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,313683,1091218,0.7663670853234021,-0.11648248757454971,-3,0.1095890410958904,0.13728773982157338,0.8153846153846154,0.3952927809113553,0.7536231884057971,FALSE,-1.2305124785296904,1601,16
3.5,10,36,20,0.75,0.2,non_smooth,0,46,66,86,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_36_R_3.5_init_10_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_36_R_3.5_init_10_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_36_R_3.5_init_10_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,314690,1114113,1.193757624267909,-0.20516997687358776,-12,0.041666666666666664,0.07812601529416202,0.7352941176470589,0.6222563049070309,0.9027777777777778,FALSE,-0.022946065608493785,5222,16
2.5,100,36,20,0.75,0.2,non_smooth,0,46,66,86,0.5,1.2,confirmed,FALSE,FALSE,FALSE,0,t_20_36_R_2.5_init_100_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/non_smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_36_R_2.5_init_100_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_36_R_2.5_init_100_week_0.75_norm_0.2_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,322063,1175645,1.0714003952842135,-0.16850116193102377,-23,0.013333333333333334,0.08463018023303337,0.6901408450704225,0.5237861800857914,0.8,FALSE,0.520474700670933,4001,16
